id	source	abbreviation	unit	concept_id_omop_grouped	concept_name
9474	LABfi_HUS	s-ldpit	NA	NA	NA
9474	LABfi_TMP	s-hbsag	NA	3019284	Hepatitis B virus surface Ag [Presence] in Serum
9475	LABfi_TMP	s-trpaab	NA	3019832	Treponema pallidum Ab [Presence] in Serum
9476	LABfi_TMP	s-all-f17	kU/l	3012932	Hazelnut IgE Ab [Units/volume] in Serum
9477	LABfi_TMP	s-allf317	kU/l	3001591	Cilantro IgE Ab [Units/volume] in Serum
9477	LABfi_TMP	s-koriane	kU/l	3001591	Cilantro IgE Ab [Units/volume] in Serum
9478	LABfi_TMP	s-allf343	kU/l	NA	NA
9478	LABfi_TMP	s-vadelme	kU/l	NA	NA
9479	LABfi_TMP	s-allf335	kU/l	3029411	Lupin seed IgE Ab [Units/volume] in Serum
9479	LABfi_TMP	s-lupsiee	kU/l	3029411	Lupin seed IgE Ab [Units/volume] in Serum
948	LABfi_TMP	s-pdt-ab	NA	NA	NA
9480	LABfi_TMP	s-all-f94	kU/l	3027020	Pear IgE Ab [Units/volume] in Serum
9480	LABfi_TMP	s-pääryne	kU/l	3027020	Pear IgE Ab [Units/volume] in Serum
9481	LABfi_TMP	s-all-f20	kU/l	NA	NA
9482	LABfi_TMP	s-all-f83	kU/l	3010422	Chicken meat IgE Ab [Units/volume] in Serum
9482	LABfi_TMP	s-kanalie	kU/l	3010422	Chicken meat IgE Ab [Units/volume] in Serum
9483	LABfi_TMP	s-allf210	kU/l	NA	NA
9484	LABfi_TMP	s-allf237	kU/l	3012180	Apricot IgE Ab [Units/volume] in Serum
9484	LABfi_TMP	s-aprikoe	kU/l	3012180	Apricot IgE Ab [Units/volume] in Serum
9485	LABfi_TMP	-mrpsvi	NA	40766210	Pseudomonas aeruginosa.multidrug resistant isolate [Presence] in Specimen by Organism specific culture
9486	LABfi_TMP	s-all-f54	kU/l	NA	NA
9486	LABfi_TMP	s-bataate	kU/l	NA	NA
9487	LABfi_TMP	s-allf285	kU/l	NA	NA
9487	LABfi_TMP	s-hirvlie	kU/l	NA	NA
9488	LABfi_TMP	s-all-f83	kU/l	NA	NA
9488	LABfi_TMP	s-transf	g/l	NA	NA
9489	LABfi_TMP	b-dlitrpl	NA	NA	NA
9489	LABfi_TMP	s-allf335	kU/l	NA	NA
94890	LABfi_TMP	b-dlitrpl	NA	NA	NA
94891	LABfi_TMP	pt-paino	kg	NA	NA
94892	LABfi_TMP	-ly-cd3/kg	10E8/kg	NA	NA
94893	LABfi_TMP	-sc/kg	10E6/kg	NA	NA
94894	LABfi_TMP	vol/dmso	ml/ml	NA	NA
94896	LABfi_TMP	-tnc/kg	10E8/kg	NA	NA
949	LABfi_TKU	du-7c-porf	NA	NA	NA
949	LABfi_TMP	-toxonh	NA	NA	NA
9490	LABfi_TMP	s-all-f87	kU/l	NA	NA
9491	LABfi_TMP	s-allf260	kU/l	NA	NA
9491	LABfi_TMP	s-parsake	kU/l	NA	NA
9492	LABfi_TMP	s-all-f94	kU/l	NA	NA
9493	LABfi_TMP	s-allf330	kU/l	NA	NA
9493	LABfi_TMP	s-ruumare	kU/l	NA	NA
9494	LABfi_TMP	s-allf259	kU/l	NA	NA
9494	LABfi_TMP	s-viinrye	kU/l	NA	NA
9495	LABfi_TMP	s-allf277	kU/l	NA	NA
9495	LABfi_TMP	s-tillie	kU/l	NA	NA
9496	LABfi_TMP	s-all-f47	kU/l	3006840	Garlic IgE Ab [Units/volume] in Serum
9496	LABfi_TMP	s-valksie	kU/l	3006840	Garlic IgE Ab [Units/volume] in Serum
9497	LABfi_TMP	s-all-f95	kU/l	NA	NA
9498	LABfi_TMP	s-allf255	kU/l	NA	NA
9498	LABfi_TMP	s-luumue	kU/l	NA	NA
9499	LABfi_TMP	s-all-f88	kU/l	NA	NA
9499	LABfi_TMP	s-lamplie	kU/l	NA	NA
95	LABfi_HUS	ts-em-ko1	NA	NA	NA
95	LABfi_TMP	sameus	NA	NA	NA
950	LABfi_TKU	du-6c-porf	NA	NA	NA
950	LABfi_TMP	pt-sterres	-	NA	NA
950	LABfi_TMP	u-testsol	NA	NA	NA
9500	LABfi_HUS	u-trisykct	NA	NA	NA
9500	LABfi_TMP	ly-lyndiff	NA	NA	NA
9501	LABfi_TMP	ly-lymdiff	NA	NA	NA
9502	LABfi_TMP	l-fkill	LAUSUNT	NA	NA
9503	LABfi_TMP	glumitkont	NA	NA	NA
9504	LABfi_TMP	ps-strep-a	NA	NA	NA
9505	LABfi_HUS	li-perust	NA	NA	NA
9505	LABfi_TMP	s-htlvjt	NA	NA	NA
9506	LABfi_TMP	s-amitrip	nmol/l	NA	NA
9507	LABfi_TMP	s-diatsep	umol/l	NA	NA
9508	LABfi_TMP	s-risper	nmol/l	NA	NA
9509	LABfi_TMP	s-9-hrisp	nmol/l	NA	NA
951	LABfi_TKU	du-5c-porf	NA	NA	NA
951	LABfi_TMP	-tbevi	NA	NA	NA
9510	LABfi_TMP	s-venlaf	nmol/l	NA	NA
9511	LABfi_TMP	s-desvenl	nmol/l	NA	NA
9512	LABfi_TMP	s-mians	nmol/l	NA	NA
9513	LABfi_TMP	s-desmian	nmol/l	NA	NA
9514	LABfi_TMP	s-primid	umol/l	NA	NA
9515	LABfi_TMP	s-fenob	umol/l	NA	NA
9516	LABfi_TMP	s-tiorid	umol/l	NA	NA
9517	LABfi_TMP	s-mesorid	umol/l	NA	NA
9518	LABfi_TMP	s-sulfori	umol/l	NA	NA
9519	LABfi_TMP	s-klopi	nmol/l	NA	NA
952	LABfi_TMP	b-tb vi	NA	NA	NA
952	LABfi_TMP	s-seertec	NA	NA	NA
9520	LABfi_TMP	s-amiod	umol/l	NA	NA
9521	LABfi_TMP	s-desamio	umol/l	NA	NA
9522	LABfi_TMP	u-albkre	mg/mmol	NA	NA
9523	LABfi_TMP	s-allf225	kU/l	NA	NA
9523	LABfi_TMP	s-kurpite	kU/l	NA	NA
9524	LABfi_TMP	s-all-c74	kU/l	NA	NA
9524	LABfi_TMP	s-gelate	kU/l	NA	NA
95245	LABfi_TMP	b-lysogl1	Lausunto	NA	NA
9525	LABfi_TMP	kudoselo	NA	NA	NA
9526	LABfi_TMP	pt-ekg-oma	NA	NA	NA
9527	LABfi_TMP	s-hcg-b-v	ug/l	NA	NA
9528	LABfi_TMP	b-zap-70	Lausunto	NA	NA
9529	LABfi_TMP	pt-johekr1	ml/min/A	NA	NA
953	LABfi_TMP	-tb-vi	NA	NA	NA
9530	LABfi_TMP	s-aspflag	mg/l	NA	NA
9531	LABfi_TMP	kudoskuol	NA	NA	NA
9532	LABfi_TMP	pt-johekr2	ml/min/a	NA	NA
9533	LABfi_TMP	s-leukabc	Lausunto	NA	NA
9534	LABfi_TMP	s-hla1ab	Lausunto	NA	NA
9535	LABfi_TMP	s-hla2ab	Lausunto	NA	NA
9536	LABfi_TMP	s-hla1abl	Lausunto	NA	NA
9537	LABfi_TMP	s-hla2abl	Lausunto	NA	NA
9538	LABfi_TMP	kiirekudos	NA	NA	NA
9539	LABfi_TMP	p-tt-inrqc	inr	NA	NA
954	LABfi_TMP	b-hba1c	NA	NA	NA
954	LABfi_TMP	s-hhv-6ab	titteri	NA	NA
9540	LABfi_TMP	s-leukabs	Lausunto	NA	NA
9541	LABfi_TMP	regeavara	NA	NA	NA
9542	LABfi_TMP	s-allf416	kU/l	NA	NA
9542	LABfi_TMP	s-om5glie	kU/l	NA	NA
9543	LABfi_TMP	-vrabgrss	Lausunto	NA	NA
9544	LABfi_TMP	-vrabgrimm	Lausunto	NA	NA
9545	LABfi_TMP	kudosulko	NA	NA	NA
9546	LABfi_TMP	-vrabgrisä	Lausunto	NA	NA
9547	LABfi_TMP	s-barb-o	NA	NA	NA
9548	LABfi_TMP	p-pclilly	%	NA	NA
9549	LABfi_TMP	u-kporf1	nmol/l	NA	NA
955	LABfi_HUS	p-inr.	NA	3022217	INR in Platelet poor plasma by Coagulation assay
955	LABfi_TMP	di-baktvi	NA	NA	NA
9550	LABfi_TMP	li-adenab	titteri	3045194	Adenovirus Ab [Titer] in Cerebral spinal fluid
95501	LABfi_TMP	li-adenab	titt	NA	NA
9551	LABfi_TMP	li-ina-ab	TITT	3009771	Influenza virus A Ab [Titer] in Cerebral spinal fluid
9551	LABfi_TMP	li-infaab	titteri	3009771	Influenza virus A Ab [Titer] in Cerebral spinal fluid
9552	LABfi_TMP	li-inb-ab	TITT	3020438	Influenza virus B Ab [Titer] in Cerebral spinal fluid
9552	LABfi_TMP	li-infbab	titteri	3020438	Influenza virus B Ab [Titer] in Cerebral spinal fluid
9553	LABfi_TMP	li-pin1-ab	TITT	3046808	Parainfluenza virus 1 Ab [Titer] in Cerebral spinal fluid
9553	LABfi_TMP	li-pin1ab	titteri	3046808	Parainfluenza virus 1 Ab [Titer] in Cerebral spinal fluid
9554	LABfi_TMP	li-pin2-ab	TITT	NA	NA
9555	LABfi_TMP	li-pin3-ab	TITT	NA	NA
9556	LABfi_TMP	li-rsv-ab	TITT	3030958	Respiratory syncytial virus Ab [Titer] in Cerebral spinal fluid
9556	LABfi_TMP	li-rsvab	titteri	3030958	Respiratory syncytial virus Ab [Titer] in Cerebral spinal fluid
9557	LABfi_TMP	li-prna-ab	TITT	NA	NA
9558	LABfi_TMP	li-hsv-ab	TITT	3007298	Herpes simplex virus Ab [Titer] in Cerebral spinal fluid
9558	LABfi_TMP	li-hsvab	titteri	3007298	Herpes simplex virus Ab [Titer] in Cerebral spinal fluid
9559	LABfi_TMP	li-vzvab	titteri	3023365	Varicella zoster virus Ab [Titer] in Cerebral spinal fluid
95591	LABfi_TMP	li-vzvab	titt	NA	NA
956	LABfi_TMP	ca-baktvi	NA	NA	NA
9560	LABfi_TMP	li-cmv-ab	TITT	3034099	Cytomegalovirus Ab [Titer] in Cerebral spinal fluid
9560	LABfi_TMP	li-cmvab	titteri	3034099	Cytomegalovirus Ab [Titer] in Cerebral spinal fluid
9561	LABfi_TMP	li-paroab	titteri	NA	NA
95611	LABfi_TMP	li-paroab	titt	NA	NA
9562	LABfi_TMP	li-morb-ab	TITT	NA	NA
9562	LABfi_TMP	li-morbab	titteri	NA	NA
9563	LABfi_TMP	li-cob4-ab	TITT	NA	NA
9564	LABfi_TMP	li-lcm-ab	titteri	NA	NA
9565	LABfi_TMP	li-rota-ab	TITT	NA	NA
9566	LABfi_TMP	f-noronho	NA	3008909	Norovirus RNA [Presence] in Stool by NAA with probe detection
9567	LABfi_HUS	u-tofct1	NA	NA	NA
9567	LABfi_TMP	b-tbifng	IU/ml	NA	NA
9568	LABfi_HUS	u-tofct2	NA	NA	NA
9568	LABfi_TMP	s-bartabg	titteri	NA	NA
9569	LABfi_HUS	u-tofct3	NA	NA	NA
9569	LABfi_TMP	u-uporf1	nmol/l	NA	NA
957	LABfi_TMP	-tb-ty2	NA	NA	NA
9570	LABfi_TMP	hema-pika	NA	NA	NA
9571	LABfi_HUS	u-tofct5	NA	NA	NA
9571	LABfi_TMP	u-7c-porf	nmol/l	NA	NA
9572	LABfi_TMP	u-6c-porf	nmol/l	NA	NA
9573	LABfi_TMP	ts-ihtek	NA	NA	NA
9575	LABfi_TMP	leuk-pika	10E9/l	NA	NA
9576	LABfi_TMP	hb-pika	g/l	NA	NA
9577	LABfi_TMP	u-huum4a	NA	NA	NA
9578	LABfi_TMP	u-huum4b	NA	NA	NA
9579	LABfi_TMP	u-huum5a	Lausunto	NA	NA
958	LABfi_TMP	-crneag	titteri	NA	NA
9580	LABfi_TMP	u-huum5b	NA	NA	NA
9581	LABfi_TMP	u-huum5c	NA	NA	NA
9582	LABfi_TMP	u-huum6a	NA	NA	NA
9583	LABfi_TMP	u-huume6b	Lausunto	NA	NA
9584	LABfi_TMP	u-huum7a	Lausunto	NA	NA
9585	LABfi_TMP	u-huum9	Lausunto	NA	NA
9585	LABfi_TMP	u-huum9a	NA	NA	NA
9586	LABfi_TMP	u-5c-porf	nmol/l	NA	NA
9587	LABfi_TMP	ly-fech	yks/mg	NA	NA
9588	LABfi_TMP	pika-hivab	NA	NA	NA
9589	LABfi_TMP	glumitkont	mmol/l	NA	NA
959	LABfi_TMP	-tb-ty3	NA	NA	NA
9590	LABfi_TMP	s-punkabe	NA	NA	NA
9591	LABfi_TMP	cb-bil-l	umol/l	NA	NA
9592	LABfi_TMP	s-sindhi	titteri	NA	NA
9593	LABfi_TMP	s-tbeab	titteri	NA	NA
9594	LABfi_TMP	s-cobujt	titteri	NA	NA
9595	LABfi_TKU	b-ldlr5-d	NA	NA	NA
9595	LABfi_TMP	m-memb	NA	NA	NA
9596	LABfi_TMP	du-uporf1	nmol	NA	NA
9597	LABfi_TMP	du-uporf3	nmol	NA	NA
9598	LABfi_TMP	du-kporf1	nmol	NA	NA
9599	LABfi_TMP	du-kporf3	nmol	NA	NA
96	LABfi_HUS	ts-em-ko2	NA	NA	NA
96	LABfi_TMP	väri	NA	NA	NA
960	LABfi_TMP	-mobdukt	NA	NA	NA
9600	LABfi_TMP	s-ena	TITTERI	NA	NA
9601	LABfi_TMP	-genesik	NA	NA	NA
9601	LABfi_TMP	b-genesik	NA	NA	NA
9602	LABfi_TMP	u-uporf3	nmol/l	NA	NA
9603	LABfi_TMP	u-kporf3	nmol/l	NA	NA
9604	LABfi_TMP	pt-ekg-amb	NA	NA	NA
9605	LABfi_TMP	u-prokre	g/mol	NA	NA
9606	LABfi_TMP	pt-fvspirl	Lausunto	NA	NA
9607	LABfi_TMP	s-topira	mg/l	3025481	Topiramate [Mass/volume] in Serum or Plasma
9608	LABfi_TMP	pt-fvspidl	Lausunto	NA	NA
9609	LABfi_TMP	s-matoab	Lausunto	NA	NA
961	LABfi_TMP	näytotavok	NA	NA	NA
9610	LABfi_TMP	b-hla5701	Lausunto	NA	NA
9611	LABfi_TMP	am-lamel	10E9/l	NA	NA
9612	LABfi_TMP	u-cakre	NA	3002481	Calcium/Creatinine [Mass Ratio] in Urine
9613	LABfi_TMP	u-pikre	NA	40760083	Phosphate/Creatinine [Ratio] in Urine
9614	LABfi_TMP	u-krtkrea	Suhde	NA	NA
9615	LABfi_TMP	pf-ca15-3	kU/l	3000337	Cancer Ag 15-3 [Units/volume] in Pleural fluid
9616	LABfi_TMP	u-mgkre	NA	NA	NA
9617	LABfi_TMP	u-nakre	NA	3047005	Sodium/Creatinine [Ratio] in Urine
9618	LABfi_TMP	u-kkre	NA	NA	NA
9619	LABfi_TMP	cv-fishan	Lausunto	NA	NA
96198	LABfi_TMP	-rsvnho	NA	3044254	Respiratory syncytial virus RNA [Presence] in Specimen by NAA with probe detection
962	LABfi_HUS	b-hivvi	NA	NA	NA
962	LABfi_TMP	-tbnh	NA	NA	NA
9620	LABfi_TMP	s-amh	ug/l	3047826	Mullerian inhibiting substance [Mass/volume] in Serum or Plasma
9621	LABfi_TMP	u-cakre	NA	NA	NA
9622	LABfi_TMP	u-pikre	NA	40760083	Phosphate/Creatinine [Ratio] in Urine
9623	LABfi_TMP	u-mgkre	NA	40760075	Magnesium/Creatinine [Ratio] in Urine
9624	LABfi_TMP	u-nakre	NA	3047005	Sodium/Creatinine [Ratio] in Urine
9625	LABfi_TMP	u-kkre	NA	3043518	Potassium/Creatinine [Ratio] in Urine
9626	LABfi_TMP	b-hbhplc	Lausunto	NA	NA
9627	LABfi_TMP	-hpvnho	NA	3029511	Human papilloma virus DNA [Presence] in Specimen by NAA with probe detection
9628	LABfi_TMP	bm-vi	Lausunto	NA	NA
9629	LABfi_TMP	am-vi	Lausunto	NA	NA
963	LABfi_HUS	b-virvi	NA	NA	NA
963	LABfi_TMP	-tb-lm	NA	NA	NA
9630	LABfi_TMP	cv-vi	Lausunto	NA	NA
9631	LABfi_TMP	b-rnaex	Lausunto	NA	NA
9632	LABfi_TMP	bm-rnaex	Lausunto	NA	NA
9633	LABfi_TMP	ts-rnaex	Lausunto	NA	NA
9634	LABfi_TMP	bm-genesik	NA	NA	NA
9635	LABfi_TMP	bm-dnaex	Lausunto	NA	NA
9636	LABfi_TMP	ts-dnaex	Lausunto	NA	NA
9637	LABfi_TMP	am-dnaex	Lausunto	NA	NA
9638	LABfi_TMP	cv-dnaex	Lausunto	NA	NA
9639	LABfi_TMP	b-fuus-mr	Lausunto	NA	NA
964	LABfi_TMP	-tb-sh	NA	NA	NA
9640	LABfi_TMP	bm-fuus-mr	Lausunto	NA	NA
9641	LABfi_TMP	b-fuus-qr	Lausunto	NA	NA
9642	LABfi_TMP	bm-fuus-qr	Lausunto	NA	NA
9643	LABfi_TMP	ts-genesik	NA	NA	NA
9644	LABfi_TMP	p-t3-v	pmol/l	NA	NA
9645	LABfi_TMP	b-plasjtk	Lausunto	NA	NA
9646	LABfi_TMP	b-trfump	NA	NA	NA
96461	LABfi_TMP	-adp	U	NA	NA
96462	LABfi_TMP	-aspi	U	NA	NA
96463	LABfi_TMP	-koll	U	NA	NA
96464	LABfi_TMP	-trap	U	NA	NA
96465	LABfi_TMP	-ristohi	U	NA	NA
96466	LABfi_TMP	-ristolo	U	NA	NA
96467	LABfi_TMP	adptesths	U	NA	NA
9647	LABfi_TMP	heinolaion	NA	NA	NA
9648	LABfi_TMP	s-tr1horm	NA	NA	NA
9649	LABfi_TMP	b-crcoti	NA	NA	NA
965	LABfi_TKU	p-porf-o	NA	NA	NA
965	LABfi_TMP	-tb-lh	NA	NA	NA
9650	LABfi_TMP	p-tpoab	kU/l	NA	NA
9651	LABfi_TMP	s-pdtab	NA	NA	NA
9652	LABfi_TMP	s-bopeabg	NA	3026048	Bordetella pertussis IgG Ab [Units/volume] in Serum
9653	LABfi_TMP	s-clteabg	NA	3039183	Clostridium tetani toxoid IgG Ab [Units/volume] in Serum or Plasma by Immunoassay
9654	LABfi_HUS	u-metfect	NA	NA	NA
9654	LABfi_TMP	s-alle209	kU/l	NA	NA
9655	LABfi_TMP	s-aukusie	kU/l	3018487	Sunflower Seed IgE Ab [Units/volume] in Serum
9656	LABfi_TMP	s-chipipe	kU/l	3017166	Chili Pepper IgE Ab [Units/volume] in Serum
9657	LABfi_TMP	s-currye	kU/l	3002128	Curry IgE Ab [Units/volume] in Serum
9658	LABfi_TMP	s-all-m9	kU/l	NA	NA
9659	LABfi_TMP	s-seitie	kU/l	NA	NA
966	LABfi_TMP	s-h:d-ab	TITTERI	NA	NA
9660	LABfi_TMP	s-allf205	kU/l	NA	NA
9661	LABfi_TMP	s-karmpue	kU/l	3034707	Cochineal extract IgE Ab [Units/volume] in Serum
9662	LABfi_HUS	fp-ctx	NA	NA	NA
9662	LABfi_TMP	s-kuminae	kU/l	NA	NA
9663	LABfi_TMP	s-allt201	kU/l	NA	NA
9664	LABfi_TMP	s-rarah1e	kU/l	40761873	Peanut recombinant (rAra h) 1 IgE Ab [Units/volume] in Serum
9665	LABfi_TMP	s-rarah2e	kU/l	40761872	Peanut recombinant (rAra h) 2 IgE Ab [Units/volume] in Serum
9666	LABfi_TMP	s-rarah3e	kU/l	40761871	Peanut recombinant (rAra h) 3 IgE Ab [Units/volume] in Serum
9667	LABfi_TMP	s-rarah8e	kU/l	40766207	Peanut recombinant (rAra h) 8 IgE Ab [Units/volume] in Serum
9668	LABfi_TMP	s-rarah9e	kU/l	40767665	Peanut recombinant (rAra h) 9 IgE Ab [Units/volume] in Serum
9669	LABfi_TMP	s-all-f91	kU/l	NA	NA
967	LABfi_HUS	ts-cc	NA	NA	NA
967	LABfi_TMP	s-aryh-ab	TITTERI	NA	NA
967	LABfi_TMP	valv.notto	NA	NA	NA
9670	LABfi_TMP	s-mäntspe	kU/l	NA	NA
9671	LABfi_TMP	s-all-g4	kU/l	NA	NA
9672	LABfi_TMP	s-ovomuke	kU/l	3003633	Ovomucoid IgE Ab [Units/volume] in Serum
9673	LABfi_TMP	s-rprup3e	kU/l	40762482	Peach recombinant (rPru p) 3 IgE Ab [Units/volume] in Serum
9674	LABfi_TMP	s-pinsiee	kU/l	3017497	Pine Nut IgE Ab [Units/volume] in Serum
9675	LABfi_TMP	s-all-f10	kU/l	NA	NA
9676	LABfi_TMP	s-all-gx1	kU/l	NA	NA
9677	LABfi_TMP	s-all-mx2	kU/l	NA	NA
9678	LABfi_TMP	s-all-mx4	kU/l	NA	NA
9679	LABfi_TMP	ts-egfr-d	lausunto	3014444	EGFR gene mutations tested for in Blood or Tissue by Molecular genetics method Nominal
968	LABfi_TKU	heinär.gx3	NA	NA	NA
968	LABfi_TMP	pt-gluk-r2	NA	NA	NA
968	LABfi_TMP	s-bryh-ab	TITTERI	NA	NA
9680	LABfi_TMP	b-crco	NA	NA	NA
9683	LABfi_TMP	s-chlaab	titteri	3005011	Chlamydia sp Ab [Titer] in Serum
9684	LABfi_TMP	u-huum7b	Lausunto	NA	NA
9685	LABfi_TMP	u-trisy-o	Arvio	NA	NA
9686	LABfi_TMP	s-he4	pmol/l	NA	NA
9687	LABfi_TMP	sy-cr	ug/l	NA	NA
9688	LABfi_TMP	sy-co	ug/l	NA	NA
9689	LABfi_TMP	li-chlaab	titteri	NA	NA
969	LABfi_TKU	homesienir	NA	NA	NA
969	LABfi_TMP	s-cryh-ab	TITTERI	NA	NA
969	LABfi_TMP	s-iglc-v	NA	NA	NA
9690	LABfi_TMP	-mdrsvi	NA	NA	NA
9691	LABfi_TMP	b-cd138+	Lausunto	NA	NA
9692	LABfi_TMP	bm-cd138+	Lausunto	NA	NA
9695	LABfi_TMP	b-lqt-d	Lausunto	NA	NA
9696	LABfi_TMP	b-lqty-d	Lausunto	NA	NA
9697	LABfi_TMP	b-kromfa	Lausunto	NA	NA
9698	LABfi_TMP	-fishhyb	Lausunto	NA	NA
9699	LABfi_TMP	-delhyb	Lausunto	NA	NA
97	LABfi_HUS	ts-em-ko3	NA	NA	NA
97	LABfi_TMP	oik/vas	NA	NA	NA
970	LABfi_HUS	b-krompro	NA	NA	NA
970	LABfi_TKU	phadiatop	NA	3025443	Phadiatop IgE Ab [Units/volume] in Serum
970	LABfi_TMP	am-lamel	NA	NA	NA
970	LABfi_TMP	s-h:gm-ab	TITTERI	NA	NA
9700	LABfi_TMP	u-nmp22	U/ml	NA	NA
97000	LABfi_TMP	biopdna	NA	NA	NA
97001	LABfi_TMP	biopplasma	NA	NA	NA
97002	LABfi_TMP	biopseerum	NA	NA	NA
97003	LABfi_TMP	bpdna-os	NA	NA	NA
97004	LABfi_TMP	bpplasm-os	NA	NA	NA
97005	LABfi_TMP	bpserum-os	NA	NA	NA
9701	LABfi_TMP	s-peexabe	kU/l	NA	NA
97010	LABfi_TMP	biopdna	NA	NA	NA
97011	LABfi_TMP	biopplasma	NA	NA	NA
97012	LABfi_TMP	biopseerum	NA	NA	NA
97013	LABfi_TMP	bpdna-os	NA	NA	NA
97014	LABfi_TMP	bpplasm-os	NA	NA	NA
97015	LABfi_TMP	bpserum-os	NA	NA	NA
97016	LABfi_TMP	ts-pad-bio	NA	NA	NA
97017	LABfi_TMP	bioctdna	NA	NA	NA
97018	LABfi_TMP	bioneuvola	NA	NA	NA
97019	LABfi_TMP	bio-nla-b	NA	NA	NA
9702	LABfi_TMP	s-peglabe	kU/l	NA	NA
97020	LABfi_TMP	bio-nla-p	NA	NA	NA
97021	LABfi_TMP	bio-nla-s	NA	NA	NA
97022	LABfi_TMP	b-bpdna-l	NA	NA	NA
97023	LABfi_TMP	s-bp-l1	NA	NA	NA
97024	LABfi_TMP	s-bp-l2	NA	NA	NA
97025	LABfi_TMP	p-bp-l	NA	NA	NA
97026	LABfi_TMP	p-bio-lh	NA	NA	NA
97027	LABfi_TMP	p-bio-9nc	NA	NA	NA
97028	LABfi_TMP	bioctdna2	NA	NA	NA
97029	LABfi_TMP	b-bpdna	NA	NA	NA
9703	LABfi_TMP	genesik-pf	Lausunto	NA	NA
97030	LABfi_TMP	s-bp	NA	NA	NA
97031	LABfi_TMP	p-bp	NA	NA	NA
97032	LABfi_TMP	u-bpctdna	NA	NA	NA
9704	LABfi_TMP	cv-genesik	NA	NA	NA
9705	LABfi_TMP	am-genesik	NA	NA	NA
9706	LABfi_TMP	tu-genesik	NA	NA	NA
9707	LABfi_TMP	s-asflabg	mg/l	NA	NA
9708	LABfi_TMP	s-asniabg	mg/l	NA	NA
9709	LABfi_TMP	sy-crco	NA	NA	NA
971	LABfi_TKU	koivu	NA	3027300	NA
971	LABfi_TMP	s-h:eh-ab	TITTERI	NA	NA
971	LABfi_TMP	s-immcap2	NA	NA	NA
9710	LABfi_TMP	s-puuabg	mg/l	NA	NA
9711	LABfi_TMP	s-asfuabg	mg/l	3013803	Aspergillus fumigatus IgG Ab [Mass/volume] in Serum
9712	LABfi_TMP	s-aupuabg	mg/l	NA	NA
9713	LABfi_TMP	s-oiflabg	mg/l	NA	NA
9714	LABfi_TMP	s-pavaabg	mg/l	NA	NA
9715	LABfi_TMP	s-pebrabg	mg/l	40765896	Penicillium brevicompactum IgG Ab [Mass/volume] in Serum
9716	LABfi_TMP	s-rhstabg	mg/l	NA	NA
9717	LABfi_TMP	s-rhglabg	mg/l	NA	NA
9718	LABfi_TMP	s-trciabg	mg/l	3033016	Trichoderma viride IgG Ab [Mass/volume] in Serum
9719	LABfi_HUS	du-katekol	NA	NA	NA
9719	LABfi_TMP	p-metnef	ng/l	NA	NA
972	LABfi_HUS	d-cmvab	NA	NA	NA
972	LABfi_TKU	pujo	NA	3008401	Mugwort IgE Ab [Units/volume] in Serum
972	LABfi_TMP	pt-spiropa	NA	NA	NA
972	LABfi_TMP	s-h:i-ab	TITTERI	NA	NA
9720	LABfi_TMP	s-marabg	mg/l	NA	NA
9721	LABfi_TMP	s-acinabg	mg/l	NA	NA
9722	LABfi_TMP	s-acatabg	mg/l	NA	NA
9723	LABfi_HUS	-hb-pika	NA	NA	NA
9723	LABfi_TMP	s-ackiabg	mg/l	NA	NA
9724	LABfi_TMP	s-baceabg	mg/l	NA	NA
9725	LABfi_TMP	s-exopabg	mg/l	NA	NA
9726	LABfi_TMP	s-pholabg	mg/l	NA	NA
9727	LABfi_TMP	s-vgkcab	NA	NA	NA
9728	LABfi_TMP	s-spjoabg	mg/l	NA	NA
9729	LABfi_TMP	p-normet	ng/l	NA	NA
973	LABfi_HUS	d-hivagab	NA	NA	NA
973	LABfi_TKU	timotei	NA	3003888	Timothy IgE Ab [Units/volume] in Serum
973	LABfi_TMP	s-h:2,5ab	TITTERI	NA	NA
9730	LABfi_TMP	s-kostabg	mg/l	NA	NA
9731	LABfi_TMP	s-asveabg	mg/l	40762473	Aspergillus versicolor IgG Ab [Mass/volume] in Serum
9732	LABfi_TMP	s-chglabg	mg/l	NA	NA
9733	LABfi_TMP	s-fumeabg	mg/l	NA	NA
9733	LABfi_TMP	s-fusaabg	mg/l	NA	NA
9734	LABfi_TMP	s-stchabg	mg/l	NA	NA
9735	LABfi_HUS	s-kasvupa	NA	NA	NA
9735	LABfi_TMP	s-stalabg	mg/l	NA	NA
9736	LABfi_HUS	s-pubertp	NA	NA	NA
9736	LABfi_TMP	s-sthaabg	mg/l	NA	NA
9737	LABfi_TMP	bm-fishmm	Lausunto	NA	NA
9738	LABfi_TMP	s-trorabg	mg/l	NA	NA
9739	LABfi_TMP	b-fishmm	Lausunto	NA	NA
974	LABfi_HUS	d-hcvab	NA	NA	NA
974	LABfi_TKU	kissa	NA	3023430	Cat dander IgE Ab [Units/volume] in Serum
974	LABfi_TMP	s-steroab	NA	NA	NA
9740	LABfi_TMP	s-puuabe	kU/l	NA	NA
9741	LABfi_TMP	s-asfuabe	kU/l	3011951	Aspergillus fumigatus IgE Ab [Units/volume] in Serum
9742	LABfi_TMP	s-aupuabe	kU/l	NA	NA
9743	LABfi_TMP	s-oiflabe	kU/l	NA	NA
